question_id,segmented_question
27a5f7e883d126eb456dd96a173c46dd,Hành_vi điều_khiển xe_máy mà vượt đèn_đỏ sẽ bị xử_phạt bao_nhiêu ?
ae058cbd81e77265e57e4d55472b1503,Có bị phạt hành_chính khi dừng đỗ xe trên cầu để hóng mát ?
95124afaac121ea23889bf825e35c357,"Thời_gian , hình_thức giáo_dục pháp_luật , giáo_dục công_dân trong trại_giam của phạm_nhân được quy_định như_thế_nào ?"
37bc435582f6000ac2fe2845fca87724,Xin thôi quốc_tịch Việt_Nam cần xác_minh về nhân_thân của người đó như_thế_nào ?
c2a3b5d439568ac8c366d0bf2a1d646f,Người đánh_giá nghiệp_vụ đăng_kiểm_viên xe_cơ_giới được quy_định như_thế_nào ?
6efd739d4f5c6fbf32c7c36dac73b6c4,Nhà_đầu_tư có trách_nhiệm gì đối_với dịch_vụ thu phí điện_tử không dừng ?
81c74a941d5848c2d0ac23003ca9fa98,Quỹ đầu_tư bất_động_sản được quy_định như_thế_nào ?
879cda13380cd1d0d2a01ca908d2132c,"Quy_định về thẩm_quyền , phạm_vi xác_minh điều_kiện thi_hành án dân_sự của Thừa phát lại"
95cd2452efdd7404cf90fa4b24014ac0,"Nội_dung đánh_giá chạy con_thoi 4 x 10m của học_sinh , sinh_viên bao_gồm những nội_dung nào ?"
f6991176c2053aabdd38eb7be417f5e4,Ký hợp_đồng thực_hiện dự_án của Chương_trình phát_triển tài_sản trí_tuệ giai_đoạn 2016-2020 được quy_định như_thế_nào ?
9f5fb5764845e98e862b8281fccbcaa3,Cộng_sinh công_nghiệp trong khu công_nghiệp là hoạt_động gì ?
6fc693f00b914554019c963645dc5f89,Việc chuẩn_bị tiếp_nhận viện_trợ quốc_tế khẩn_cấp để cứu_trợ được quy_định thế_nào ?
21af785508a99745d6c96af872c530bb,Bị xử_phạt thế_nào nếu sử_dụng ưu_thế gây khó_khăn cho hoạt_động cung_cấp dịch_vụ viễn_thông của doanh_nghiệp viễn_thông khác ?
69292d63c284e05ea70e2676dfd303f1,Báo_cáo chậm đến 15 ngày hoặc không đúng theo yêu_cầu của cơ_quan nhà_nước có thẩm_quyền về bưu_chính bị phạt thế_nào ?
b74ecba129c4333b977f2070d211ee00,Đề_nghị cấp lại chứng_chỉ xây_dựng do bị mất có phải thi sát_hạch không ?
24d9c14e786062a377c5c4ce3aa5b849,Thế_nào là chế_độ kế_toán theo quy_định cũ ?
5620aad5b5ca671973abbc88406224fb,"Từ năm 2020 , điều_khiển xe_máy không có báo_hiệu xin vượt trước khi vượt sẽ bị xử_phạt như_thế_nào ?"
cdbdcb3d7d813c52e2c8553165a8e4df,Công_ty đại_chúng phát_hành quyền mua cổ_phần cho cổ_đông hiện_hữu được xem là chào_bán thêm chứng_khoán ra công chúng không ?
7228787a905b269ca96a2925f4a5decd,Các trường_hợp công_chức bị kỷ_luật hạ bậc lương trong xử_lý VPHC được quy_định như_thế_nào ?
7b6aaf18c35e09101dbcebad2c5fa9dd,"Hành_khách mang chất dễ cháy , nổ lên xe có bị phạt tiền không ?"
b4df42788a940075d9e993f80d5798e8,Tổ giúp_việc Ban Chỉ_đạo thống_kê hình_sự liên_ngành được quy_định như_thế_nào ?
e385aee72c44ea80e1393b034374f9b2,Nội_dung quy_hoạch trong lĩnh_vực giao_thông được quy_định thế_nào ?
f6d5dd6ba53384f66525fc8717559291,Hồ_sơ đề_nghị phê_duyệt kết_quả thử tương_đương sinh_học của thuốc được quy_định thế_nào ?
96155ceb99d44de550fd8d3d54e15847,Nguyên_tắc thực_hiện bán cổ_phần lần đầu và chuyển_nhượng vốn nhà_nước theo phương_thức dựng sổ được quy_định như_thế_nào ?
71e05732c2cbd97995c04f7f8e299a74,Tạm đình_chỉ công_tác đối_với người vi_phạm kỷ_luật trong Quốc_phòng được quy_định thế_nào ?
9b5a1f852af51b30d75d3ff863467863,Hành_khách có hành_vi không bảo_đảm an_toàn khi xe đang chạy bị phạt bao_nhiêu tiền ?
e72a09799da96df2bba7ef461d24ce94,Mức phạt nhân_viên phục_vụ xe_buýt xuống khách để trốn_tránh sự kiểm_tra của người có thẩm_quyền ?
b6dafba96d671bbb1a8927fe42ab1b29,Mức xử_phạt khi điều_khiển xe_máy chở người ngồi sau đội mũ_bảo_hiểm không cài quai đúng quy_cách được quy_định như_thế_nào ?
b186b84e56199566dfcf3558822069af,Mức chi_phí uỷ_quyền trả thưởng cho đại_lý xổ_số được quy_định như_thế_nào ?
140e07d52ae5b70b380b9c1e3b7d7c38,"Gia_đình , người giám_hộ có trách_nhiệm gì trong việc thực_hiện quản_lý đối_tượng được cung_cấp dịch_vụ công_tác xã_hội ?"
991a36c1cb2cfcc2b0a19ccd6ec22578,Mức phạt đối_với hành_vi chuyển mục_đích sử_dụng rừng_phòng_hộ có diện_tích dưới 600 m2 không đúng quy_định được quy_định như_thế_nào ?
230fbe1c034cfb8c8c654c701a180a8b,Thi_hành án hình_sự đối_với pháp_nhân thương_mại cần hồ_sơ gì ?
efd68907f30729e737ed39a38fdc171c,Quy_định về thời_hạn thông_báo kết_quả lựa_chọn nhà_đầu_tư được quy_định như_thế_nào ?
a801c72a3629c41c7a34087c188bf74f,Bảo_mật Hệ_thống thông_tin thống_kê ngành dự_trữ quốc_gia được quy_định như_thế_nào ?
cfd43f50e7056d3a75e89ac4c73c4c3c,Công_bố hoạt_động cảng thuỷ nội_địa khi không còn nhu_cầu tiếp_nhận phương_tiện thuỷ nước_ngoài được quy_định như_thế_nào ?
0d96688a54d9beaf93076106207ce81b,Kiếm soát nội_bộ theo định_hướng rủi_ro NHNN là như_thế_nào ?
1a41263de4952f4ff9a7d3a88bc8efcf,"Trình_tự và nội_dung làm_việc của hội_đồng tư_vấn tuyển_chọn , giao trực_tiếp tổ_chức chủ_trì dự_án Chương_trình phát_triển tài_sản trí_tuệ được quy_định như_thế_nào ?"
bdb0864b86d028cd0486fb9e0adcc988,Báo_cáo chậm quá 15 ngày so với quy_định trong hoạt_động bưu_chính bị phạt bao_nhiêu ?
53230a4037c4cd6fbce048566e7fc73d,Ai có thẩm_quyền phê_duyệt Điều_lệ Hiệp_hội công_chứng_viên VN ?
5de7be4965aa1a0dbcf4300323a318c1,"Mức phạt hành_vi để vật_liệu , đất_đá , phương_tiện thi_công ngoài phạm_vi thi_công gây cản_trở giao_thông"
e1f79648b57a4b618a407ca3b17819fd,Quy_định về hồ_sơ nhập_khẩu thức_ăn chăn_nuôi để làm mẫu phân_tích tại phòng thử_nghiệm
6799d07185b003479fd05cdb702a2fa3,Mục_tiêu của giáo_dục thường_xuyên được quy_định như_thế_nào ?
e9625ea43f977518b76a88567ee82514,"Vật_dụng cá_nhân , vật_dụng hộ gia_đình có nguồn_gốc động_vật , thực_vật hoang_dã là gì ?"
36fe7890e33d321f13146b6870c50fc1,Cơ_quan nào có thẩm_quyền điều_chỉnh giấy_phép kinh_doanh karaoke đã cấp ?
31e4065c9a4648fea83b2b96993e797c,Con đi hiến máu tình_nguyện mẹ có được truyền máu miễn_phí không ?
d904e44a6dde7e8555c78572c2f34fa0,Điều_khiển xe ô_tô gắn biển số không đúng với Giấy đăng_ký xe bị phạt bao_nhiêu theo nghị_định 100 ?
777f4ddc590731b7ed2d5e5a5fceea47,"Trường_hợp nào được miễn học_phí tham_gia khoá đào_tạo khởi_sự kinh_doanh , quản_trị doanh_nghiệp cho DN nhỏ và vừa ?"
409c9dc2858c384e392939b521dcb2d7,"Mức phạt khi tự_ý leo_trèo lên mố , trụ , dầm cầu"
a0bc8ef92770b546ed517bd5e1d181eb,"Loại_trừ yếu_tố khách_quan khi xác_định quỹ tiền_lương , thù_lao trong doanh_nghiệp nhà_nước được quy_định như_thế_nào ?"
71eaeb36a55750d4197fbb5624ffd328,"Nguyên_tắc lập dự_toán , quản_lý , sử_dụng và quyết_toán kinh_phí cho việc xây_dựng văn_bản quy_phạm_pháp_luật được quy_định như_thế_nào ?"
0e7e40a06dde3f4cc378d440c61a6059,Tụ_tập từ 3 xe_máy trở lên ở lòng_đường bị phạt thế_nào ?
e59d7c23035fbd717a18e90f77380ef2,Nhiệm_vụ khắc_phục hậu_quả bom_mìn vật nổ sau chiến_tranh là gì ?
4483abe18dba80888303448c3d0a7703,Chứng_từ chứng_nhận xuất_xứ hàng_hoá theo GSP phải có các thông_tin gì ?
5a88c92f2ef99e02da51e77cf55e134c,Chốt gác đường_sắt là gì ?
a8c8abab0b7d4726d9dc4772add994b3,Hoá_đơn điện_tử của hoá_đơn giá_trị gia_tăng là gì ?
c490b922c7e6f5f84177cf89665ee8ab,Mức phạt khi hạch_toán sai nội_dung ?
4755fffdb2ec8a4ef7e8e5643b9d9864,Công_bố danh_mục khu_vực nạo_vét vùng nước cảng biển được quy_định như_thế_nào ?
863371c7905629300adcfff428f32214,UBND cấp tỉnh có trách_nhiệm gì trong việc trao_đổi công_tác chống tham_nhũng tại địa_phương ?
9c428500e6346c12005bc0b20ce4530e,Quy_hoạch phát_triển khu kinh_tế được quy_định như_thế_nào ?
12aa2415daa67ab4c04be1c30828a5b1,"Bị_thương tật 25% , cơ_quan nhà_nước có khởi_tố không ?"
18338aab4a8fbf1067a6b2d0770ca546,"Theo quy_định pháp_luật , cơ_sở bảo_quản thuốc , nguyên_liệu làm_thuốc gồm những cơ_sở nào ?"
961fe041b4cfeec31566fd7452f76451,Quy_mô của tổ_chức đoàn doanh_nghiệp nước_ngoài vào Việt_Nam giao_dịch để mua hàng được quy_định như_thế_nào ?
b437cfdaa9110008aad80a1b979d6f12,Phạm_nhân dưới 18 tuổi được gọi điện_thoại về nhà mấy lần ?
9bc4a12faeacad9dcffc83a2eb12992b,Các hoạt_động hỗ_trợ tăng_cường năng_lực của Quỹ phát_triển doanh_nghiệp nhỏ và vừa được quy_định như_thế_nào ?
08683040fdfd763981912512857c99b2,Không thoả_thuận về bồi_thường thiệt_hại có được bồi_thường không ?
c666fa966619c6ed041cb1f67c1738a5,Hồ_sơ đề_nghị hỗ_trợ kinh_phí khám bệnh_nghề_nghiệp được quy_định như_thế_nào ?
cbd55927c3931c2440dc6066d3ab8597,Khi có kết_quả quan_trắc môi_trường lao_động mà công_ty không công_bố công_khai cho người lao_động thì bị xử_lý như_thế_nào ?
933a396da03db90df6a0774be4a9e033,Trách_nhiệm của Uỷ_ban_nhân_dân cấp xã nơi có đê được quy_định như_thế_nào ?
7874e855b8078f1446dccc73e023f8f3,Gửi tiền lên trại_giam bằng cách nào ?
70c14ba55a5e3cb604a083822d17ba92,Quản_lý hoạt_động dịch_vụ việc_làm tại trung_tâm dịch_vụ việc_làm được quy_định như_thế_nào ?
be1de945e18dd1c8358f0f5569057840,"Thời_hạn thanh_toán bồi_thường tiền bảo_hiểm nghề_nghiệp đối_với tổ_chức , cá_nhân tiến_hành công_việc bức_xạ được quy_định như_thế_nào ?"
f1e5e30b54974d4a97374e6c704b2c43,Chương_trình khuyến_nông là gì ?
c0173d13766b63eaf6fc9d55ce1e1923,Xét_nghiệm nhanh là gì ?
4ae4a1ed8ad19dfdd44325c48b7a4fc4,Thông_tin LRIT là gì ?
73e9a4404e2b9580f3cefefd4d2d20bd,Giáo_viên có được bảo_lưu phụ_cấp ưu_đãi khi chuyển công_tác ?
828a4e7757e13bd14b12f875192d4fea,Cơ_sở đào_tạo có cần thanh_lý hợp_đồng đào_tạo với người học lái_xe không ?
04e909b3f16852b0325175e56ff09537,Người phụ_trách kỹ_thuật đồng_thời thực_hiện 3 dự_án điều_tra_cơ_bản tài_nguyên nước bị xử_lý thế_nào ?
ed9489980e8519a9030cf7e29de6edf9,Thẻ thường_trú có giá_trị thay thị_thực hay không ?
e96a6a244829e4347e7769fda7b85feb,Mức chi_phí hỗ_trợ chi_phí tư_vấn pháp_luật đối_với các DN nhỏ và vừa được quy_định như_thế_nào ?
f28aa7d805b1c08097f95691c9bafb41,"Cam_kết bảo_vệ bí_mật nhà_nước ngành văn_hoá , thể_thao và du_lịch được quy_định như_thế_nào ?"
c9c6ec26f95e67f86dd6b7a5050bc82e,"Người tham_gia hoà_giải , đối_thoại tại Toà_án phải chịu chi_phí nào ?"
1a81afea6e7e8a7692e6bd098d6e12de,Thẩm_quyền bổ_nhiệm Thủ_trưởng cơ_quan thi_hành án hình_sự Công_an cấp tỉnh được quy_định như_thế_nào ?
aabd81bc79af50efa03342aafe69b801,Giải_quyết hồ_sơ xin thôi quốc_tịch khi giấy_tờ bảo_đảm việc cho nhập quốc_tịch nước_ngoài bị hết hạn
ad99ec3c061c383eb9fd532b809697d4,"Bộ , cơ_quan ngang bộ có trách_nhiệm như_thế_nào trong việc nâng chuẩn trình_độ đào_tạo giáo_viên ?"
b05538577341d15b54e2e8551bd4cd17,Mức phạt đối_với hành_vi chạy xe_máy chuyển_hướng không bật xi_nhan
55ed09329836a5b928711ad427ff8800,Thực_hiện không đúng quy_định về phát bưu_gửi bị phạt bao_nhiêu ?
e947057553191f30bea39a92d06ff875,Cách xác_minh thông_tin về tài_khoản của pháp_nhân thương_mại để cưỡng_chế thi_hành án được quy_định như_thế_nào ?
0b342c928d0dc9bce7dfb82014bfe5d2,Trách_nhiệm của Bộ Tài_nguyên và Môi_trường về quản_lý và phát_triển công_nghiệp an_ninh được quy_định như_thế_nào ?
e4a17565481b5f17a4e68711ea24d5ab,Người_quản_lý đối_tượng được cung_cấp dịch_vụ công_tác xã_hội làm gì để hỗ_trợ đối_tượng hoà_nhập cộng_đồng ?
af2e16232d26f7da5acb7e20bf0e8f79,Bản_sao điện_tử được cấp từ sổ gốc có giá_trị sử_dụng thay cho bản_chính không ?
2f482faed82efbbe446dfe1340ef5639,Xe chưa được cấp biển số chính_thức có nhu_cầu tham_gia giao_thông thì phải làm gì ?
ab50063ed8121c3a4617898e6b0e8967,Nam để tóc dài thì có được làm CCCD không ?
4a731fd1c60fda24438357e6319f7baa,Không được công_chứng chữ_ký thì di_chúc miệng được lập ra có hợp_pháp không ?
0cd9b916a13ec5b2b34ca7b25ab55e14,Chế_độ khen_thưởng đối_với_viên_chức được quy_định như_thế_nào ?
135d01b7fef8b053add57d58c372b442,Không có chứng_minh có được thăm chồng ở trung_tâm cai_nghiện không ?
d001ff18a9047df36589cd405557d1f9,"Đánh nhau , xúi_giục đánh nhau bị phạt như_thế_nào ?"
cd6f619c5f1b555f1e709e85448e0c52,"Trường_hợp nào sẽ tạm ngừng , đình_chỉ hoạt_động giao_dịch của Sở_giao_dịch chứng_khoán Việt_Nam"
99f3cbf56227d1130d8aa8e1d11f6cf4,2 trường_hợp được tạm hoãn tập_trung huấn_luyện sẵn_sàng chiến_đấu ?
faa8dcfc81a5d8097ce9be36834125fc,"Đe_doạ dùng gạch , đá để chống lại CSGT phạt bao_nhiêu ?"
230a3674c779da8c91b6128ffebc2e37,Đơn_vị báo_cáo thống_kê công_tác dân_tộc là đơn_vị nào ?
39d927fb154ca4bac1982f0b18ee6a8a,"Quản_lý và sử_dụng các khoản phí , lệ_phí trong lĩnh_vực ngoại_giao được quy_định như_thế_nào ?"
5817f5e20b6dbdec263e6510491e3e5b,"Mức phạt hành_vi phá dỡ trái_phép dải_phân_cách , gương_cầu , các công_trình , thiết_bị an_toàn giao_thông trên đường_bộ"
e00dbd2e9d585ffd4e4a7153eec53e02,Chế_độ giáo_dục phạm_nhân dưới 18 tuổi từ năm 2020 được quy_định như_thế_nào ?
ffc174f568c3501fc886fcef08e2233f,"Trình_tự đăng_ký , đăng_ký lại nuôi_trồng thuỷ_sản lồng bè được quy_định như_thế_nào ?"
053367516dbca170b8c53dada00b544c,Phân_loại công_trình xây_dựng được quy_định như_thế_nào ?
60d71cd6fb7549c57d5d857021f2adb8,Hệ_thống ACTS được hiểu thế_nào ?
6c586a9c49d50bf2869d87c31e69ed23,Bộ Kế_hoạch và Đầu_tư có trách_nhiệm gì đối_với các trung_tâm đổi_mới sáng_tạo ?
2becca92153b860b4688828c81af1535,Cựu thanh_niên xung_phong được hưởng chế_độ BHYT như_thế_nào ?
923f912cef3e4fb5953683a1ca005cc8,Áp_dụng hình_thức kỷ_luật nào với quân_nhân đã bị Toà_án tuyên_án và áp_dụng hình_phạt được quy_định như_thế_nào ?
a74aed7e8d3c83e11861f0dcbda33d1b,"Kinh_doanh vận_tải hàng_hoá siêu_trường , siêu_trọng được quy_định thế_nào ?"
5b05bb746c7b8913aaab1e166ee7270e,Làm_việc trên tàu cá quên mang CMND có bị phạt không ?
699ca7814ee8a1a907be9191eb25fc47,Ai được hưởng giá cước dịch_vụ viễn_thông công_ích khẩn_cấp được quy_định ra sao ?
50e9d5b4407218b37fb290a05cea7890,Thời_điểm có hiệu_lực của biện_pháp bảo_đảm được quy_định như_thế_nào ?
0f34e9bd276fc9b56990869f3c802917,"Mức phạt khi chiếm_dụng lòng_đường đô_thị hoặc hè phố từ 20 m2 trở lên làm nơi trông , giữ xe"
ead5c9334e7087e864be9d5e2424781e,Trong thời_hạn 12 giờ kể từ thời_điểm thụ_lý thì tổ_chức trợ_giúp pháp_lý phải cử người thực_hiện trợ_giúp pháp_lý đúng không ?
a1673cbacf717ab0c6429f033e104d17,"Kinh_phí thực_hiện sản_xuất , cấp , quản_lý thẻ Căn_cước công_dân và thu lệ_phí được quy_định như_thế_nào ?"
93f698139be17ceb5c1b80a8bb520fbf,Đăng_ký xe phải mang xe đến cơ_quan đăng_ký trong các trường_hợp nào ?
58356d73545d06a50fb4dc4f4058a271,Định_nghĩa thu_nhập từ chuyển_nhượng tài_sản theo Hiệp_định tránh đánh thuế hai lần được quy_định như_thế_nào ?
9f928a553a460f2f81da578412c245aa,Uỷ_ban xã có được mở tài_khoản tại ngân_hàng không ?
c8225fea4ac234426fa51ffe59fa4fc9,"Tiêu_chí xây_dựng , thực_hiện đề_án thuộc Chương_trình cấp quốc_gia về xúc_tiến thương_mại được quy_định như_thế_nào ?"
32b26591e52aa17298ed3621bcc18fa3,"Phương_thức gửi báo_cáo , thống_kê ngành giáo_dục được quy_định như_thế_nào ?"
7d170bf817607a324928a7f8d26e1fdc,Thủ_tục thu_hồi chứng_chỉ hành_nghề KCB trong quân_đội được quy_định như_thế_nào ?
76dfb5311239aa587100821676e47309,Gọi điện_thoại ở cây_xăng phạt bao_nhiêu tiền ?
53f3d4ddec0e43be95fd7c7f55e11e47,Sử_dụng mực màu đỏ để ghi vào_sổ hộ_tịch được không ?
f7603bc13936c749e71cefac89b61411,Thông_báo về việc thành_lập trung_tâm dịch_vụ việc_làm được quy_định như_thế_nào ?
d31965e2028a872203dba6b5754015d5,"Thủ_tục cập_nhật , thay_đổi thông_tin của Hội_đồng đạo_đức trong nghiên_cứu y_sinh_học được quy_định như_thế_nào ?"
72e1199876d570ceb9df2af48fc0e94f,Lấn_chiếm đất_đai từ 2010 bây_giờ mới phát_hiện xử_lý được không ?
0ea914b953b5941bc2485132b5449635,Hợp_đồng làm_việc của viên_chức là gì ?
93fa0e0a0f219a3c47f7224204a94b50,"Điều_khiển xe mô_tô , xe_gắn_máy không có đèn tín_hiệu bị phạt bao_nhiêu theo nghị_định 100/2019 / NĐ-CP ?"
2338cdf6673528d7fc542b394d3d0a81,03 tiêu_chuẩn chung về đạo_đức nghề_nghiệp của viên_chức chuyên_ngành cảng_vụ hàng không được quy_định như_thế_nào ?
63c0805292a7dd2677487aa4238e7629,"Thành_phần , nhiệm_vụ của lực_lượng_vũ_trang nhân_dân được quy_định như_thế_nào ?"
bb3548780bc9920ebcfad7db819017b8,Xây_dựng trang_trại nuôi lợn quy_mô nhỏ cách chợ 100 m có đúng quy_định không ?
bca774d0b18dd0c677da375eaab8d38c,Phương_tiện phục_vụ hoạt_động vui_chơi giải_trí dưới nước được đặt tên như_thế_nào ?
f84fbd62619fb422ebd0ebbc4595fcba,Báo_cáo thẩm_định hồ_sơ dự_thảo văn_bản quy_phạm_pháp_luật của Bộ Công_Thương được quy_định như_thế_nào ?
91523aa38657f81c107b4675175b19bd,Cờ hiệu ưu_tiên của xe hộ_đê được quy_định như_thế_nào ?
71618c19cebd6a2447bb7c962c8f4e0c,Hồ_sơ chuyển_đổi luồng đường_thuỷ nội_địa gồm những gì ?
3f8d8503cf7aad35080cca3b88a45b71,Thời_hạn và thẩm_quyền xin cấp giấy_thông_hành được thực_hiện như_thế_nào ?
f616f7fbf5f4026207d5d9dfbea2bedf,Kết_quả công_tác bảo_dưỡng công_trình có phải lập hồ_sơ không ?
72f6ccbe94119ef2f65f7383ef31acc3,Trình_tự thực_hiện cho_phép khảo_nghiệm sản_phẩm xử_lý môi_trường nuôi_trồng thuỷ_sản được quy_định như_thế_nào ?
ca1f33b895727205fe07f8e31aef369b,Chủ_nợ có quyền yêu_cầu mở thủ_tục phá_sản công_ty khi nào ?
c36422d161dd3e0b97bf727ca608bf02,Cấp_Giấy chứng_nhận tốt_nghiệp đào_tạo lái_xe trái quy_định bị phạt bao_nhiêu tiền ?
273d2bd59c65c3aebe7f82d34324d624,Mức phạt của hành_vi công_bố chỉ_tiêu tuyển_sinh vượt số_lượng theo quy_định là bao_nhiêu ?
92fa356ad9dc15143182a36d6de67e42,Thay_đổi biểu_tượng kênh_truyền_hình có bị xử_phạt không ?
708366fc4ba8df5601b47e1321e5fd93,NLĐ chờ làm thủ_tục hưởng BHTN có được tính tham_gia BHYT không ?
47dd721097d01e1bf6486a9dc472fb9b,Ngày bầu_cử đại_biểu Quốc_Hội có phải là ngày chủ_nhật ?
851a826f591dd410a31733f45ff0f235,Trách_nhiệm của doanh_nghiệp cung_cấp dịch_vụ sự_nghiệp công đối_với hoạt_động nạo_vét duy_tu luồng hàng_hải công_cộng được quy_định như_thế_nào ?
0a0230ebff42061db19497d47f8816fe,Mức phạt khi thi_công công_trình trong phạm_vi đất dành cho đường_bộ có Giấy_phép thi_công nhưng đã hết thời_hạn
cedb70bc0b18d150beeb97dbb600aaf3,Thẩm_quyền xử_phạt của Cảnh_sát_viên Cảnh_sát biển đang thi_hành công_vụ trong lĩnh_vực hoá_chất được quy_định như_thế_nào ?
2deb73d41a59d754d751957ab6daee8d,Công_an hiệu được quy_định như_thế_nào theo quy_định mới ?
b7832dd3114a66bfba3ec118aa982c77,Mức phạt khi điều_khiển xe ô_tô không giảm tốc_độ và nhường đường khi điều_khiển xe chạy từ đường nhánh ra đường chính được quy_định như_thế_nào ?
79d903f40d55b64088209f91d97b0692,Việc đánh_giá nguy_cơ trở_thành cỏ dại được thực_hiện như_thế_nào ?
274fbac6578a865a68884347f6f9f615,"Cơ_quan thẩm_định điều_kiện đảm_bảo ATTP của cơ_sở sản_xuất thực_phẩm nông , lâm , thuỷ_sản là cơ_quan nào ?"
3d19b95aa289085557090b867e1c007b,Các hình_thức kỷ_luật mà Đại_đội trưởng được áp_dụng đối_với người vi_phạm ?
3b8025a83880cc03215aaa379656dd17,Định_nghĩa phí dịch_vụ kỹ_thuật theo Hiệp_định tránh đánh thuế hai lần được quy_định như_thế_nào ?
5ca00a68fec21455ae6756f2e742ac44,Nhiệm_kỳ Lãnh_sự danh_dự là mấy năm ?
1537f97fbfbc86a11e3ab465e154a79e,Ai không bị áp_dụng hình_thức kỷ_luật tước danh_hiệu quân_nhân và buộc thôi_việc ?
fb2a1323d8cf5b65008a43b37ef5f111,"Trình , phê_duyệt nhiệm_vụ đột_xuất đối_với nạo_vét duy_tu đột_xuất luồng đường_thuỷ nội_địa được quy_định như_thế_nào ?"
1ed07271fb0e3a866ade732e14b4ae2e,Vị_trí và chức_năng của Ban Quản_lý Khu Công_nghệ_cao Hoà_Lạc được quy_định như_thế_nào ?
bd2f979dabdf0033a00ff488b2893e12,Nội_dung kiểm_tra công_tác nghiệm_thu công_trình của cơ_quan_chuyên_môn xây_dựng được quy_định như_thế_nào ?
75baaba44db2b648cc9d5f51f91c4b7b,Có được làm trọng_tài_viên khi đang là công_chức toà_án không ?
171f240dce4e37ca363e123e7201e949,Ai có quyền thành_lập công_đoàn ?
44bbef50d5bed5148bae1b6a11d0f80a,Ai được quyền làm và ký đơn khởi_kiện trong vụ án hành_chính ?
d1567ca1e090a1317e7d67ae8eb6c87e,Quay đầu xe_máy không đúng quy_định gây tai_nạn giao_thông sẽ bị xử_phạt thế_nào ?
f147660a336d7af72b7e4f73d75d9cb7,"Mức phạt khi di_chuyển chậm_trễ các công_trình , nhà , lều quán xây_dựng trái_phép"
0d2af7632b34796855f3853c4eda9525,Thời_gian được phép đi khỏi nơi cư_trú đối_với người phạt quản_chế ?
c184bb1204f8ed22a43cd8866a115a58,Pháp_nhân có thuộc đối_tượng tham_gia với tư_cách là sáng_lập_viên hợp_tác_xã không ?
1e35ec093a47e7dfa02824d2de167f6c,Việc ứng_dụng mô_hình thông_tin công_trình trong quản_lý dự_án đầu_tư xây_dựng được quy_định như_thế_nào ?
2aff04fb3e1555c98062ff2747e75997,Nội_dung điều_chỉnh tổng mức đầu_tư xây_dựng được quy_định như_thế_nào ?
65d764444df39681dc1220ee555c21bc,Lập danh_mục thủ_tục hành_chính ưu_tiên thực_hiện trên môi_trường điện_tử được thực_hiện thế_nào ?
45c7350bf9dac4e40b27ae013d71fda8,Mức phạt khi điều_khiển xe ô_tô gây tai_nạn giao_thông không giữ nguyên hiện_trường được quy_định như_thế_nào ?
ed542c70655fe9db662e96ca53e0e34f,"Mức phạt khi kinh_doanh thực_phẩm bị hỏng , mốc , bụi bẩn hoặc tiếp_xúc với các yếu_tố gây ô_nhiễm được quy_định như_thế_nào ?"
81e74a7425b78c83438722215fb6ecc0,Nguyên_tắc bổ_nhiệm và xếp lương đối_với nhân_viên giáo_vụ được quy_định như_thế_nào ?
f4d1ff7b7466f45c689bc3e506d849ae,"Mức phạt khi điều_khiển xe ô_tô bấm còi hơi trong đô_thị , khu đông dân_cư là bao_nhiêu ?"
47f2f505e65575ddcc856eff2288b8ea,Tem bưu_chính kỷ_niệm là gì ?
bbc9b4a350c401a3e7bec53dbcde9f80,Có phải nộp bằng đại_học gốc cho trường khi trúng_tuyển giáo_viên không ?
f216cdd1dcd48377116b603c5ac9255f,Quy_định về cơ_sở vật_chất của công_ty chứng_khoán được quy_định như_thế_nào ?
0f80cc1f4827ee0d442384c437a1f0f2,Điều_kiện để giảm tối_đa 01 năm thời_gian chấp_hành án cho người cải_tạo không giam_giữ từ năm 2020 ?
fdc569a0a2cea49489239fec4e9bcba9,Khuyến_nông PPP là gì ?
a5b0253f4a610194da50262c551ff541,Chủ doanh_nghiệp tư_nhân có phải chịu những khoản nợ sau khi bán doanh_nghiệp ?
a62a4274f4742bfdde32b9e01b1977f3,Trách_nhiệm của Sở Công_Thương đối_với tổ_chức thực_hiện Chương_trình cấp quốc_gia về xúc_tiến thương_mại được quy_định như_thế_nào ?
9adc7fc422b9de95816eeba0934762ad,Người được hưởng án_treo được vắng_mặt nơi cư_trú không ?
436f07b0a00aa449d61c544ad4330a75,Giải_quyết đề_nghị phúc_khảo đánh_giá cấp thẻ kiểm_định_viên chất_lượng giáo_dục nghề_nghiệp được quy_định như_thế_nào ?
18934997db41e92c1b5a3c5700fb58ba,Mức chi hoạt_động công_nghiệp hỗ_trợ ở địa_phương được quy_định như_thế_nào ?
8ffdc7c85a1231a49eb6f9d3dd47c7a6,Quy_định về việc dán tem “ VIET NAM DUTY NOT PAID ” trên rượu chai được quy_định như_thế_nào ?
76a9074f0b948472238cd68b173209c8,Con_riêng được nhận di_sản thừa_kế từ cha dượng không ?
464732789ef6b68dd2ab380ee8ba13fb,Quy_mô chăn_nuôi được xác_định theo nguyên_tắc nào ?
7167a958eeb935c263d5bd1646990fbb,"Trình_tự , thủ_tục lấy ý_kiến UBND tỉnh về quy_hoạch cảng_hàng_không , sân_bay được thực_hiện như_thế_nào ?"
